scenario,n_seeds,n_blocks_used,running_mean_RE_delay_pct,SE_pct,ci95_halfwidth_pct,enough_data,tol_pass,drift_pass,trend_pass,overall_pass
"S3 (degraded backhaul, kappa=1.0)",200,20,4.935359383400475,0.04862059953064091,0.09529637508005617,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",210,21,4.935727846427615,0.04624888278738665,0.09064781026327783,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",220,22,4.96283794668575,0.051763557281583286,0.10145657227190324,True,False,True,True,False
"S3 (degraded backhaul, kappa=1.0)",230,23,4.959032282359255,0.049607982340474865,0.09723164538733073,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",240,24,4.946769343326167,0.04905356520815783,0.09614498780798934,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",250,25,4.956586172973499,0.04806373084962563,0.09420491246526624,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",260,26,4.944372263280679,0.04776609784872393,0.0936215517834989,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",270,27,4.955506190372808,0.04729225117393228,0.09269281230090727,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",280,28,4.953165516600069,0.04563202495915663,0.089438768919947,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",290,29,4.96741779792288,0.04627962391988194,0.09070806288296861,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",300,30,4.9710678466817635,0.04485910766050617,0.0879238510145921,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",310,31,4.983873616138154,0.04523824614241246,0.08866696243912842,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",320,32,4.973477673630454,0.04501853343387921,0.08823632553040325,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",330,33,4.981405919246962,0.04434745816944554,0.08692101801211326,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",340,34,4.973750045705565,0.04369921491557763,0.08565046123453215,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",350,35,4.979474433715214,0.04281668810599922,0.08392070868775847,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",360,36,4.980544794696208,0.04162410584529279,0.08158324745677387,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",370,37,4.995975331029449,0.04332453591909089,0.08491609040141815,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",380,38,4.9858404024113545,0.04336982713620772,0.08500486118696712,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",390,39,4.984397285109352,0.042267788374823055,0.08284486521465319,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",400,40,4.996853939859454,0.0430395850927621,0.08435758678181372,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",410,41,5.008345938353083,0.043521381545785484,0.08530190782973955,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",420,42,5.001647133675108,0.04299754516772622,0.08427518852874338,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",430,43,4.988426072892291,0.04401812305996681,0.08627552119753494,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",440,44,4.984712970596254,0.04316607208461316,0.08460550128584178,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",450,45,4.988160667762641,0.0423365400924552,0.0829796185812122,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",460,46,4.986735860266625,0.04143046009841049,0.08120370179288455,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",470,47,4.988096562775206,0.04056220783532099,0.07950192735722914,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",480,48,4.979562486703263,0.040614890079759915,0.07960518455632944,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",490,49,4.9765217693481105,0.03989343178014027,0.07819112628907493,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",500,50,4.979684209577645,0.03921514364928705,0.07686168155260262,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",510,51,4.970714290889606,0.0394712550124247,0.07736365982435241,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",520,52,4.968021601548179,0.03879830204429147,0.07604467200681128,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",530,53,4.963183820938665,0.03836545683502531,0.07519629539664961,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",540,54,4.969648731469452,0.038199322309668285,0.07487067172694983,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",550,55,4.972397690011587,0.037598984135043895,0.07369400890468603,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",560,56,4.973611138064347,0.03694140446543378,0.07240515275225021,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",570,57,4.976789722671567,0.03642646975188205,0.07139588071368883,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",580,58,4.97177229757986,0.03614287626778776,0.070840037484864,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",590,59,4.96979191743187,0.035580160203451644,0.06973711399876523,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",600,60,4.965314780641822,0.03526746792635731,0.06912423713566032,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",610,61,4.95927395009163,0.035206615669330664,0.0690049667118881,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",620,62,4.956897450400491,0.03471555098264177,0.06804247992597787,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",630,63,4.95573359437478,0.03417988724827295,0.06699257900661498,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",640,64,4.953032790073269,0.03374982614096237,0.06614965923628624,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",650,65,4.954379489989827,0.03325382157554652,0.06517749028807118,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",660,66,4.957270536221349,0.03287347262239537,0.06443200633989493,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",670,67,4.958063138957962,0.03238880606937483,0.06348205989597466,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",680,68,4.960455290337666,0.03199848720384719,0.06271703491954049,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",690,69,4.959472099718909,0.031546655828905985,0.06183144542465573,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",700,70,4.9582316289357475,0.03111745842876577,0.06099021852038091,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",710,71,4.9514087773310145,0.03142565151676781,0.0615942769728649,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",720,72,4.947541059566077,0.03122656353589159,0.06120406453034752,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",730,73,4.952720566546375,0.031228361175652343,0.06120758790427859,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",740,74,4.9589431219516324,0.031425685288000646,0.061594343164481265,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",750,75,4.95654977015204,0.031096085446593737,0.06094832747532372,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",760,76,4.948569689501812,0.03170491649021873,0.06214163632082872,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",770,77,4.945488171469657,0.031441824807080306,0.061625976621877396,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",780,78,4.947060335846639,0.031075901095035503,0.06090876614626958,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",790,79,4.95297612728982,0.031245156770291462,0.06124050726977127,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",800,80,4.9546438532275205,0.03089716226230765,0.060558438034122995,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",810,81,4.9557707319824775,0.030534132802731904,0.05984690029335453,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",820,82,4.956043877503404,0.030160703551707985,0.05911497896134765,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",830,83,4.956652515350076,0.029801321564415353,0.058410590266254094,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",840,84,4.955295468449627,0.029475662135861728,0.057772297786288986,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",850,85,4.958291856366515,0.02928054475334216,0.057389867716550635,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",860,86,4.9576271778076935,0.02894570295475282,0.05673357779131552,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",870,87,4.960047196125909,0.02871322348950523,0.056277918039430254,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",880,88,4.9570859027396885,0.02853911315699191,0.055936661787704144,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",890,89,4.953051311004024,0.028503613225257397,0.0558670819215045,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",900,90,4.960089640646361,0.02905063637869512,0.05693924730224244,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",910,91,4.958165886864716,0.028793960865287526,0.05643616329596355,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",920,92,4.957076974206193,0.028500073157728352,0.05586014338914757,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",930,93,4.95731163594872,0.028192931818391276,0.0552581463640469,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",940,94,4.954522570395757,0.028030497175935882,0.05493977446483433,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",950,95,4.954954725766361,0.027737236576319185,0.0543649836895856,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",960,96,4.956695085412429,0.027501907754792863,0.05390373919939401,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",970,97,4.956109424606272,0.027223206675914175,0.05335748508479178,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",980,98,4.957051487559508,0.026960450917595212,0.05284248379848661,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",990,99,4.959639262648283,0.026811906566259314,0.05255133686986825,True,True,True,True,True
"S3 (degraded backhaul, kappa=1.0)",1000,100,4.957053344421163,0.026668103421893574,0.0522694827069114,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",10,1,3.6896687885272605,,,False,False,False,True,False
"S4 (disaster surge, kappa=1.6)",20,2,3.580783453462306,0.10888533506495433,0.2134152567273105,False,False,False,True,False
"S4 (disaster surge, kappa=1.6)",30,3,3.5910812178296077,0.06370282056837763,0.12485752831402015,False,False,False,True,False
"S4 (disaster surge, kappa=1.6)",40,4,3.639518717689058,0.06614541606806748,0.12964501549341226,False,False,True,True,False
"S4 (disaster surge, kappa=1.6)",50,5,3.67821909359456,0.06420941313637588,0.12585044974729673,False,False,True,True,False
"S4 (disaster surge, kappa=1.6)",60,6,3.7365530778510667,0.07843098585880162,0.15372473228325118,False,False,True,False,False
"S4 (disaster surge, kappa=1.6)",70,7,3.732214218487696,0.0664281326138508,0.13019913992314758,False,False,True,True,False
"S4 (disaster surge, kappa=1.6)",80,8,3.770907772847905,0.06933046769602062,0.1358877166842004,False,False,True,True,False
"S4 (disaster surge, kappa=1.6)",90,9,3.742698915624162,0.06733717224161166,0.13198085759355885,False,False,True,True,False
"S4 (disaster surge, kappa=1.6)",100,10,3.8039210016596927,0.08588119486208325,0.16832714192968315,False,False,True,True,False
"S4 (disaster surge, kappa=1.6)",110,11,3.792954186152508,0.07845276410015883,0.1537674176363113,False,False,True,True,False
"S4 (disaster surge, kappa=1.6)",120,12,3.737546517474053,0.09054855002066055,0.17747515804049468,False,False,True,True,False
"S4 (disaster surge, kappa=1.6)",130,13,3.762306743825489,0.08689486730701614,0.17031393992175162,False,False,True,True,False
"S4 (disaster surge, kappa=1.6)",140,14,3.7522748251993567,0.08107208743288111,0.15890129136844697,False,False,True,True,False
"S4 (disaster surge, kappa=1.6)",150,15,3.762554464403932,0.07617083799900717,0.14929484247805405,True,False,True,True,False
"S4 (disaster surge, kappa=1.6)",160,16,3.791513252056064,0.07691136699843792,0.15074627931693832,True,False,True,True,False
"S4 (disaster surge, kappa=1.6)",170,17,3.7952185523930733,0.07234060484692113,0.14178758549996542,True,False,True,True,False
"S4 (disaster surge, kappa=1.6)",180,18,3.811173489175091,0.07004470393685158,0.1372876197162291,True,False,True,True,False
"S4 (disaster surge, kappa=1.6)",190,19,3.819195284403665,0.06673950306516355,0.13080942600772055,True,False,True,True,False
"S4 (disaster surge, kappa=1.6)",200,20,3.820833497617685,0.06333584202472614,0.12413825036846324,True,False,True,True,False
"S4 (disaster surge, kappa=1.6)",210,21,3.8290348076178935,0.0608000783265278,0.11916815351999448,True,False,True,True,False
"S4 (disaster surge, kappa=1.6)",220,22,3.8343752998021476,0.058216074529283554,0.11410350607739576,True,False,True,True,False
"S4 (disaster surge, kappa=1.6)",230,23,3.840874228607502,0.056005732526766536,0.1097712357524624,True,False,True,True,False
"S4 (disaster surge, kappa=1.6)",240,24,3.851444789460833,0.05465338043487077,0.10712062565234672,True,False,True,True,False
"S4 (disaster surge, kappa=1.6)",250,25,3.870566078672125,0.0558001463674056,0.10936828688011498,True,False,True,True,False
"S4 (disaster surge, kappa=1.6)",260,26,3.8671380931267008,0.05372053046818531,0.1052922397176432,True,False,True,True,False
"S4 (disaster surge, kappa=1.6)",270,27,3.878168169572233,0.05285629528266603,0.10359833875402541,True,False,True,True,False
"S4 (disaster surge, kappa=1.6)",280,28,3.8908633580539025,0.052491899178621966,0.10288412239009904,True,False,True,True,False
"S4 (disaster surge, kappa=1.6)",290,29,3.885254440575277,0.05095911973688979,0.09987987468430398,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",300,30,3.876113260652231,0.05007265650153041,0.0981424067429996,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",310,31,3.8857387475905085,0.049377743094812,0.09678037646583151,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",320,32,3.8874684465630063,0.047841073118207046,0.0937685033116858,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",330,33,3.8935363522320525,0.046764030273221964,0.09165749933551505,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",340,34,3.8848096851671823,0.046199454189133723,0.0905509302107021,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",350,35,3.884983292289138,0.04486038997457567,0.08792636435016832,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",360,36,3.8825285043667943,0.043665518887455686,0.08558441701941315,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",370,37,3.877911129900877,0.04271924666791396,0.08372972346911137,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",380,38,3.8807167486965306,0.041674409089005195,0.08168184181445018,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",390,39,3.8750812920143325,0.040981097051619925,0.08032295022117505,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",400,40,3.87994672758117,0.04023866626805151,0.07886778588538096,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",410,41,3.8670727759354726,0.041302614376662695,0.08095312417825888,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",420,42,3.8567706535129314,0.04160295739346718,0.08154179649119567,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",430,43,3.8526470433000353,0.04083267830363445,0.08003204947512352,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",440,44,3.8579526852961887,0.04024513317850301,0.0788804610298659,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",450,45,3.8591860048885285,0.039359960052667835,0.07714552170322896,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",460,46,3.852421836300359,0.03908457022445524,0.07660575763993227,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",470,47,3.851626136216682,0.03825222030787273,0.07497435180343055,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",480,48,3.849107264057114,0.0375314409595679,0.07356162428075308,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",490,49,3.8541906107551975,0.03710734734236656,0.07273040079103846,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",500,50,3.8451784001752727,0.037457935838116796,0.07341755424270892,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",510,51,3.8488363001299537,0.03689788312684888,0.0723198509286238,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",520,52,3.8495719885949713,0.03618882990462959,0.070930106613074,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",530,53,3.8440161467236797,0.03593158409481151,0.07042590482583055,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",540,54,3.847907934629262,0.03547403300609881,0.06952910469195367,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",550,55,3.842896513531861,0.035181829172792105,0.06895638517867253,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",560,56,3.840545279949222,0.03462778724653631,0.06787046300321117,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",570,57,3.833036034178021,0.03483388165467209,0.06827440804315729,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",580,58,3.83850013862382,0.0346614251433785,0.06793639328102186,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",590,59,3.8474407773177384,0.03522248573850405,0.06903607204746794,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",600,60,3.84879896450874,0.03465709245342072,0.06792790120870461,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",610,61,3.853593268448845,0.0344197417019696,0.0674626937358604,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",620,62,3.85679699811512,0.03401125950277626,0.06666206862544147,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",630,63,3.8546795609611215,0.0335339617420168,0.06572656501435294,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",640,64,3.85486790702923,0.03300637223954374,0.06469248958950573,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",650,65,3.8560580322569113,0.03251640159008682,0.06373214711657016,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",660,66,3.856332396486051,0.032021114253352904,0.06276138393657169,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",670,67,3.8518248897421237,0.03186003546620555,0.062445669513762875,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",680,68,3.8542369488544135,0.03148055159115754,0.06170188111866878,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",690,69,3.8512535658982148,0.031164087284948218,0.06108161107849851,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",700,70,3.8510601893978746,0.03071626848654474,0.06020388623362769,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",710,71,3.849401036117041,0.0303259753379717,0.059438911662424536,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",720,72,3.8584598053583883,0.03124387678366485,0.061237998495983104,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",730,73,3.855151673218935,0.030989980988552872,0.06074036273756363,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",740,74,3.8542298311761156,0.030582225676863212,0.05994116232665189,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",750,75,3.845863607489432,0.03131015211392101,0.061367898143285186,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",760,76,3.850151740215702,0.031191596062102565,0.06113552828172102,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",770,77,3.848786675326039,0.030814096292178947,0.060395628732670736,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",780,78,3.85043847760972,0.03046129689484935,0.059704141913904725,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",790,79,3.849383692814368,0.030091731056874124,0.05897979287147328,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",800,80,3.8549239166910256,0.030225296551940613,0.0592415812418036,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",810,81,3.847344257552258,0.030797118958170444,0.06036235315801407,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",820,82,3.848497652330152,0.03044108445914818,0.05966452553993044,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",830,83,3.8443819915700375,0.03035241570283972,0.059490734777565855,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",840,84,3.8484877398420982,0.03026865256947476,0.059326559036170526,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",850,85,3.8539084555202416,0.03039766510464786,0.05957942360510981,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",860,86,3.8523834898017673,0.030080804054084666,0.05895837594600595,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",870,87,3.85282966454131,0.02973638487273774,0.05828331435056597,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",880,88,3.8557895407007905,0.029545165467689535,0.057908524316671484,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",890,89,3.8610988721280406,0.02968989213176586,0.058192188578261084,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",900,90,3.857672013310189,0.029557476148497994,0.057932653251056065,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",910,91,3.851822073751083,0.02981048831153299,0.05842855709060466,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",920,92,3.855940651276571,0.029770943640051947,0.05835104953450181,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",930,93,3.8570425620879174,0.029469694301442816,0.057760600830827916,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",940,94,3.8571221348874656,0.029154609933707797,0.05714303547006728,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",950,95,3.8598919935653613,0.02897876540177084,0.05679838018747084,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",960,96,3.8608967110036496,0.028692910571903964,0.05623810472093177,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",970,97,3.8615356086104433,0.02840275334555752,0.055669396557292736,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",980,98,3.857740399714557,0.0283664662624867,0.05559827387447393,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",990,99,3.8567179486351097,0.028097084002011635,0.055070284643942806,True,True,True,True,True
"S4 (disaster surge, kappa=1.6)",1000,100,3.860431076426802,0.028061441959122656,0.055000426239880405,True,True,True,True,True
