p_LoS,kappa,p1_feasible,p3_feasible,alpha,B_UH_MHz,a1,a2,a3,rho_U,rho_H,AWSS_soft_P1,AWSS_soft_P3,AWSS_gain_abs,AWSS_gain_pct,self_throttling_active
0.40909090909090906,4.75,False,True,0.35,1.0,1.0,1.0,0.5,0.8574757418861477,0.7103012935452133,,1.4271612939945248,,,True
0.48636363636363633,4.75,False,True,0.35,1.0,1.0,1.0,0.5,0.8574757418861477,0.6732040960252477,,1.5414416777038566,,,True
0.5636363636363636,4.75,False,True,0.35,1.0,1.0,1.0,0.5,0.8574757418861477,0.6361068985052819,,1.6538849103028626,,,True
0.6409090909090909,4.75,False,True,0.35,1.2,1.0,1.0,0.5,0.7145631182384564,0.7487621262316452,,1.7836671410739815,,,True
0.7181818181818181,4.75,False,True,0.35,1.2,1.0,1.0,0.5,0.7145631182384564,0.7023906293316879,,1.984239969111529,,,True
0.7954545454545454,4.75,False,True,0.35,1.2,1.0,1.0,0.75,0.8932038977980705,0.8200239155396635,,1.6291506839016656,,,True
0.8727272727272727,4.75,False,True,0.35,1.2,1.0,1.0,0.75,0.8932038977980705,0.7620595444147171,,1.8579570737822357,,,True
0.95,4.75,False,True,0.35,1.2,1.0,1.0,0.75,0.8932038977980705,0.7040951732897704,,2.0830685000901803,,,True
0.1,5.0,False,True,0.35,1.0,1.0,1.0,0.25,0.6769545330680113,0.677913223914534,,1.5751736727960512,,,True
0.17727272727272728,5.0,False,True,0.35,1.0,1.0,1.0,0.25,0.6769545330680113,0.6486259627145611,,1.6749415045977065,,,True
0.2545454545454545,5.0,False,True,0.35,1.0,1.0,1.0,0.25,0.6769545330680113,0.6193387015145881,,1.7722758955823652,,,True
0.3318181818181818,5.0,False,True,0.35,1.0,1.0,1.0,0.25,0.6769545330680113,0.5900514403146151,,1.867322279763347,,,True
0.40909090909090906,5.0,False,True,0.35,1.0,1.0,1.0,0.25,0.6769545330680113,0.560764179114642,,1.9602381718935973,,,True
0.48636363636363633,5.0,False,True,0.35,1.0,1.0,1.0,0.25,0.6769545330680113,0.5314769179146692,,2.0511784596480203,,,True
0.5636363636363636,5.0,False,True,0.35,1.2,1.0,1.0,0.5,0.7521717034089015,0.8369827611911603,,1.443580360316074,,,True
0.6409090909090909,5.0,False,True,0.35,1.2,1.0,1.0,0.5,0.7521717034089015,0.7881706591912054,,1.6677887720385771,,,True
0.7181818181818181,5.0,False,True,0.35,1.2,1.0,1.0,0.5,0.7521717034089015,0.7393585571912504,,1.8847575317023995,,,True
0.7954545454545454,5.0,False,True,0.35,1.2,1.0,1.0,0.5,0.7521717034089015,0.6905464551912955,,2.091357293708631,,,True
0.8727272727272727,5.0,False,True,0.35,1.2,1.0,1.0,0.5,0.7521717034089015,0.6417343531913406,,2.2888200077151253,,,True
0.95,5.0,False,True,0.35,1.2,1.0,1.0,0.5,0.7521717034089015,0.5929222511913856,,2.4787328453810713,,,True
0.1,6.0,False,True,0.35,1.0,1.0,1.0,0.0,0.541563626454409,0.5423305791316272,,2.137997648900263,,,True
0.17727272727272728,6.0,False,True,0.35,1.0,1.0,1.0,0.0,0.541563626454409,0.5189007701716488,,2.2158699987772428,,,True
0.2545454545454545,6.0,False,True,0.35,1.0,1.0,1.0,0.0,0.541563626454409,0.4954709612116705,,2.290929779625766,,,True
0.3318181818181818,6.0,False,True,0.35,1.0,1.0,1.0,0.25,0.8123454396816137,0.7080617283775381,,1.5022475217361901,,,True
0.40909090909090906,6.0,False,True,0.35,1.0,1.0,1.0,0.25,0.8123454396816137,0.6729170149375706,,1.6168939073583444,,,True
0.48636363636363633,6.0,False,True,0.35,1.0,1.0,1.0,0.25,0.8123454396816137,0.637772301497603,,1.728346790191452,,,True
0.5636363636363636,6.0,False,True,0.35,1.0,1.0,1.0,0.25,0.8123454396816137,0.6026275880576355,,1.8367020035679231,,,True
